"TIME","POSITION","rho1","rho2","h","RMS_BASE","RMS_DIFF"
439.25,NA,NA,NA,NA,NA,NA
439.75,-1.68,3.66024789466056,7.75898355254363,0.00277169175729428,0.0284516422547215,1.80339742872911
440.25,-2.1,1.77635068222696,7.75936253514709,0.00080431941515377,0.0283077477527322,1.05512013345124
440.75,-1.89,1.56352005964603,7.75989238682048,0.000758600455764013,0.0281636076377196,0.77664278905479
441.25,-2.31,1.01047789158147,7.76055283771579,0.000351143739678732,0.0280194857963974,0.631494624866018
441.75,-2.1,2.65649762542974,7.76133540701877,0.00296738306836513,0.0278759086242792,0.532018567336304
442.25,-2.52,1.33904164359046,7.76216636885916,0.000726790967593636,0.0277352681950607,0.467107274382088
442.75,-2.31,1.37974484961893,7.76306117046134,0.000810963414841462,0.0275981026468882,0.413306652836832
443.25,-2.73,2.06912392451336,7.76398785177308,0.00196524694105635,0.0274653301743646,0.370226690730258
443.75,-2.52,1.43687926452241,7.76490508205638,0.000937049421090008,0.0273379442873481,0.328616893480078
444.25,-2.94,1.0964512588224,7.76581552429217,0.000554664237347369,0.027215678004993,0.28685179330764
444.75,-2.73,1.30575351335752,7.76671632613101,0.000812297797830956,0.027098509815114,0.246085246729645
445.25,-3.15,1.42550581977068,7.76759693190674,0.00100160887762446,0.0269865407930386,0.204795403557131
445.75,-2.94,1.62036048907309,7.76846250164744,0.00134624316374612,0.0268798145788931,0.164232336155241
446.25,-3.36,1.1217546103625,7.76933321383094,0.000648188912794887,0.0267784601307578,0.12570691602664
